0	16542995	20902639.22	1640403.714936141
1	15837216	19556980.7	1681164.3711033403
2	14389137	18048903.8	1919803.7033268374
3	14183856	16746415.12	1321434.960576337
4	14183856	15868005.7	906714.7341862764
5	14049893	15308449.62	724391.8846998464
6	12924374	14746456.68	873043.7369072054
7	12012995	14236956.28	836237.1889630128
8	10909360	13717928.92	1119471.6439394227
9	11172069	12959656.74	1102398.717220277
10	10661327	12423818.44	844483.2160549115
11	9707217	11993244.26	1052973.5852688388
12	9805790	11641064.7	965221.8339956935
13	9001724	10937175.46	881922.8012322668
14	8776706	10347296.04	835720.3353825001
15	8328213	9943535.36	938751.5420649865
16	8300511	9582603.36	949755.1222001545
17	7982474	9081775.82	782508.294771236
18	7513945	8655917.6	697604.3304069722
19	6964200	8441700.84	965499.9193498124
20	6892186	8045504.94	830598.7969094926
21	6442777	7473318.28	651271.8851810829
22	6364539	7295952.42	623691.5711465753
23	6126698	7128967.68	758738.5369588246
24	6147872	6852943.12	765036.2940663832
25	6115233	6733829.2	814630.6357443967
26	5867893	6524694.72	700997.5953540223
27	5728812	6482752.7	930223.567976457
28	5728812	6397063.2	694298.1252814385
29	5696173	6391493.06	900337.0626663419
30	5664133	6248208.0	727706.7734287761
31	5664133	6110824.92	665932.8915935851
32	5664133	6212112.92	882435.1021400234
33	5664133	5948973.68	536521.7525410667
34	5524992	6095042.34	837417.802761384
35	5524992	6317844.08	1029793.9849394313
36	5401669	6192276.14	906221.6661660437
37	5262528	6016008.96	783298.0783534442
38	5104696	5965500.08	777537.6248883354
39	5159580	5935188.56	773456.8718870151
40	5159580	5811349.42	805847.2459029215
41	5077000	5653693.52	677091.500537032
42	4865076	5661538.98	818847.1365682238
43	4905180	5560179.02	732900.7271136928
44	4625178	5455241.68	843793.2662091928
45	4602060	5187966.94	646278.6633898851
46	4463600	5436797.88	1010655.5724211616
47	4463600	5102338.02	735425.4813463154
48	4392164	4854654.82	599210.601575863
49	4392164	5263330.64	1103517.6769292417
50	4310244	5200989.46	1127274.1446910987
51	4310244	4755005.0	750877.1959002084
52	4310244	4908376.8	774157.8828104511
53	4279144	4574839.76	507444.9830865041
54	4174330	4692625.42	766345.9491164833
55	4091100	4793811.46	1003761.6136257694
56	4091100	4779126.74	837402.6223657962
57	4091100	4658907.8	802871.7438206428
58	3955186	4800935.28	926169.8898693704
59	4059060	4680900.8	1004030.8478818766
60	4052886	4487561.54	732031.386290621
61	3873726	4719834.18	1001642.0277593726
62	3873726	4721335.9	1043739.4609734031
63	3833742	4512315.38	938678.2247474347
64	3833742	4345644.18	844505.9482393403
65	3833742	4325731.74	805221.8522034485
66	3840134	4083565.16	577422.5456722784
67	3833742	4310203.38	945499.828685355
68	3819456	4356098.68	1012388.1331588284
69	3811512	4210444.14	818936.6763831013
70	3811512	4072189.04	657947.02900583
71	3811512	4004812.44	626025.7350046294
72	3811512	4278544.36	780336.3043248663
73	3811512	4228093.02	906421.8841586183
74	3811512	4467978.18	990338.3531762402
75	3811512	4155723.28	835851.8562659783
76	3811512	4426495.76	1090064.144724072
77	3811512	4320013.02	945950.6423350532
78	3811512	4216390.08	836471.9394106616
79	3811512	4092171.02	730585.9972253093
80	3811512	4286622.6	881383.3484106674
81	3811512	4401379.42	997336.4071730279
82	3811512	4095427.28	725130.9439144365
83	3811512	4244392.84	965591.3131345861
84	3811512	4533903.44	1126269.8702056122
85	3811512	4376762.52	1029101.9961784594
86	3811512	4278619.14	964672.5697354934
87	3811512	4080547.12	689682.6575669318
88	3811512	4185338.18	799318.5906563587
89	3811512	4304740.34	866230.9202320732
90	3811512	4157080.9	730646.9304703674
91	3811512	4341835.88	902378.3945733772
92	3811512	4252142.32	844974.8463811319
93	3811512	4075957.28	756101.0195621756
94	3811512	4252153.36	854514.3454179516
95	3811512	4146279.88	844978.7005539404
96	3811512	4176772.12	713729.5961617857
97	3811512	4287666.66	910379.8226511307
98	3811512	4500035.54	1174589.6966473733
99	3811512	4333351.94	1002783.5732247594
