0	69036487	73632926.36	1913074.1347037104
1	68916781	72081636.84	1582913.066028433
2	67433964	70882877.02	1321548.5219613314
3	66447833	69696341.72	1372869.7934093685
4	66447833	68677490.82	1043876.221958977
5	65804490	68058764.2	1098969.0357675415
6	64862487	67108729.3	915535.4630471776
7	64933282	66503778.3	803255.7072202662
8	64129137	65758338.16	745086.0896458975
9	63710876	65196619.0	637475.1791365998
10	63264588	64779689.28	739962.8278678339
11	62371235	64290833.46	913442.0516350495
12	61583461	63450439.8	873083.5422352434
13	60865225	62832409.4	892794.1944605823
14	60626025	62166845.64	682968.6060086146
15	60386385	61760601.06	709820.1572750217
16	60142830	61293509.74	596795.9037420016
17	60033418	61032746.28	506859.01993296086
18	59619433	60759804.52	609953.5478004613
19	59425918	60392635.92	491346.13276955136
20	59148370	60096396.76	520230.8692067613
21	59052121	59763965.32	509973.40055279114
22	58536266	59674380.92	748115.4356654016
23	58291127	59184870.88	557555.2620805096
24	58017652	59023300.7	665755.0157609704
25	57636417	58706293.16	666823.7701416578
26	57084268	58304817.24	623282.9850046786
27	57064753	58011725.4	539723.2500615477
28	56936971	57754338.0	523315.76064624696
29	56993766	57802310.18	680074.4834151828
30	56924476	57516691.96	496261.1954166459
31	56838660	57472528.96	553790.1109465195
32	56455020	57308292.48	527629.9899509216
33	56327605	57167608.32	638855.7521186904
34	55952122	56943186.2	518305.72830043075
35	55785094	56753735.08	511845.6826017326
36	55825823	56467783.04	542652.1407841293
37	55696433	56331015.26	460064.53745942254
38	55533746	56321349.46	679313.8966163496
39	55295390	55999541.16	553114.8465160688
40	55151051	55940557.76	577513.5783484423
41	55147595	55736098.68	432386.2855142582
42	55136506	55791884.82	782088.8876087856
43	54910191	55489692.34	471172.48766949924
44	54728565	55395470.82	521750.0370096658
45	54623022	55260121.02	435407.65636885574
46	54453075	55162143.92	482053.67672572896
47	54453075	55157929.74	567995.0936635918
48	54447153	54910813.06	460203.7499604457
49	54399509	54911749.26	637022.7165863023
50	54302927	55043349.22	758071.4838467753
51	54283649	54940904.1	713385.504300564
52	54225869	54789385.14	578958.5884868108
53	54200669	54701470.14	639309.1822742423
54	54109583	54475689.16	442393.5278828731
55	54102217	54408660.12	427924.86390569265
56	54088483	54370823.24	451912.3435335025
57	54031753	54498303.36	586269.2666338143
58	53963781	54338121.04	564595.2607030264
59	53853011	54338208.66	518536.81451351586
60	53796281	54160669.64	355749.42258166824
61	53796281	54242518.14	490083.4863837389
62	53796281	54331864.16	752800.0627066222
63	53777003	54204393.3	541352.273776928
64	53777003	54183755.26	594365.0255391147
65	53777003	54172588.38	617451.6484200812
66	53777003	54164195.76	564149.3945999964
67	53776243	54064036.18	540877.6785120529
68	53776243	54103983.08	622899.9370082755
69	53776243	53992265.92	586182.9882593605
70	53776243	53982903.8	468059.66599069396
71	53776243	54004790.66	517145.14990391664
72	53776243	54091740.56	578795.9424057899
73	53776243	54036954.42	572227.7678430536
74	53776243	54166449.3	702744.3888955998
75	53776243	54008261.08	523867.50724376255
76	53739563	53935734.3	399995.40176243277
77	53739563	53976923.6	472303.80372954864
78	53739563	54035896.66	533479.1334499076
79	53739563	53944395.42	478566.4808228044
80	53611940	54036910.44	758148.7185579927
81	53642960	53940553.48	461856.4528906461
82	53611940	54004697.7	575703.6241316274
83	53568830	53906849.56	506069.32584511227
84	53550502	53917797.06	513731.77870590833
85	53500310	53852075.68	422190.9801548318
86	53488409	53913662.2	596162.0849674357
87	53469290	53925927.78	606844.2836007698
88	53385601	53846096.54	676003.6545675241
89	53363173	53863491.68	576655.5759428132
90	53286273	53632329.86	425978.06085107295
91	53181777	53694363.14	534316.6117844741
92	53181777	53701511.38	718028.0265470671
93	53123393	53594691.44	520833.6001572541
94	53123393	53618570.08	662108.0753149546
95	53123393	53319275.22	327933.114381594
96	53123393	53334785.12	427958.4189602836
97	53123393	53411811.98	575370.4784174624
98	53119953	53555738.72	664725.2708350734
99	53119953	53277190.32	404581.22707196587
